,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,CUSTOMERNAME,COUNTRY,DEALSIZE,Total Order Value
1455,10305,45,61.85,2,2783.25,2004-10-13,Shipped,4,10,2004,Classic Cars,57,Marta's Replicas Co.,USA,Small,54251.659999999996
1456,10314,44,53.18,11,2339.92,2004-10-22,Shipped,4,10,2004,Classic Cars,57,Heintze Collectables,Denmark,Small,60273.94
1457,10324,25,69.16,14,1729.0,2004-11-05,Shipped,4,11,2004,Classic Cars,57,Vitachrome Inc.,USA,Small,56372.87
1458,10336,45,100.0,4,5972.4,2004-11-20,Shipped,4,11,2004,Classic Cars,57,"La Corne D'abondance, Co.",France,Medium,56812.67
1459,10349,48,47.4,4,2275.2,2004-12-01,Shipped,4,12,2004,Classic Cars,57,Muscle Machine Inc,USA,Small,41706.52
1460,10358,44,60.76,14,2673.44,2004-12-10,Shipped,4,12,2004,Classic Cars,57,Euro Shopping Channel,Spain,Small,51435.45
1461,10371,25,97.27,12,2431.75,2005-01-23,Shipped,1,1,2005,Classic Cars,57,Mini Gifts Distributors Ltd.,USA,Small,36124.270000000004
1462,10383,22,91.76,2,2018.72,2005-02-22,Shipped,1,2,2005,Classic Cars,57,Euro Shopping Channel,Spain,Small,41249.74
1463,10394,31,50.29,2,1558.99,2005-03-15,Shipped,1,3,2005,Classic Cars,57,Euro Shopping Channel,Spain,Small,22353.86
1464,10412,21,52.6,2,1104.6,2005-05-03,Shipped,2,5,2005,Classic Cars,57,Euro Shopping Channel,Spain,Small,52287.74
1465,10425,55,46.82,1,2575.1,2005-05-31,In Process,2,5,2005,Classic Cars,57,La Rochelle Gifts,France,Small,43784.69
1466,10107,25,100.0,3,2845.75,2003-02-24,Shipped,1,2,2003,Motorcycles,112,Land of Toys Inc.,USA,Small,25783.76
1467,10120,35,98.05,1,3431.75,2003-04-29,Shipped,2,4,2003,Motorcycles,112,"Australian Collectors, Co.",Australia,Medium,50397.66
1468,10134,35,93.54,3,3273.9,2003-07-01,Shipped,3,7,2003,Motorcycles,112,Lyon Souveniers,France,Medium,25624.88
1469,10145,43,95.8,7,4119.4,2003-08-25,Shipped,3,8,2003,Motorcycles,112,Toys4GrownUps.com,USA,Medium,55776.119999999995
1470,10159,44,100.0,15,5355.68,2003-10-10,Shipped,4,10,2003,Motorcycles,112,Corporate Gift Ideas Co.,USA,Medium,62498.29
1471,10168,50,100.0,2,5747.5,2003-10-28,Shipped,4,10,2003,Motorcycles,112,Technics Stores Inc.,USA,Medium,62305.47
1472,10180,48,100.0,10,5355.36,2003-11-11,Shipped,4,11,2003,Motorcycles,112,Daedalus Designs Imports,France,Medium,48874.28
1473,10188,25,100.0,2,2535.75,2003-11-18,Shipped,4,11,2003,Motorcycles,112,Herkku Gifts,Norway,Small,34481.340000000004
1474,10201,39,100.0,3,4351.23,2003-12-01,Shipped,4,12,2003,Motorcycles,112,Mini Wheels Co.,USA,Medium,25431.88
1475,10211,25,90.16,15,2254.0,2004-01-15,Shipped,1,1,2004,Motorcycles,112,Auto Canal Petit,France,Small,51172.65
1476,10223,32,91.29,2,2921.28,2004-02-20,Shipped,1,2,2004,Motorcycles,112,"Australian Collectors, Co.",Australia,Small,49637.57
1477,10237,20,100.0,8,2299.0,2004-04-05,Shipped,2,4,2004,Motorcycles,112,Vitachrome Inc.,USA,Small,24804.34
1478,10251,26,100.0,3,2637.18,2004-05-18,Shipped,2,5,2004,Motorcycles,112,Tekni Collectables Inc.,USA,Small,27987.07
1479,10263,42,100.0,3,4307.52,2004-06-28,Shipped,2,6,2004,Motorcycles,112,Gift Depot Inc.,USA,Medium,44130.520000000004
1480,10275,21,100.0,2,2153.76,2004-07-23,Shipped,3,7,2004,Motorcycles,112,La Rochelle Gifts,France,Small,56002.9
1481,10285,34,100.0,7,3716.88,2004-08-27,Shipped,3,8,2004,Motorcycles,112,Marta's Replicas Co.,USA,Medium,48828.72
1482,10299,47,100.0,10,5455.76,2004-09-30,Shipped,3,9,2004,Motorcycles,112,"Toys of Finland, Co.",Finland,Medium,42744.06
1483,10309,21,100.0,6,2650.62,2004-10-15,Shipped,4,10,2004,Motorcycles,112,Baane Mini Imports,Norway,Small,19769.68
1484,10318,48,100.0,2,6437.28,2004-11-02,Shipped,4,11,2004,Motorcycles,112,Diecast Classics Inc.,USA,Medium,44040.729999999996
1485,10329,30,87.78,7,2633.4,2004-11-15,Shipped,4,11,2004,Motorcycles,112,Land of Toys Inc.,USA,Small,53152.28
1486,10339,27,84.39,10,2278.53,2004-11-23,Shipped,4,11,2004,Motorcycles,112,"Tokyo Collectables, Ltd",Japan,Small,55888.65
1487,10362,50,96.92,2,4846.0,2005-01-05,Shipped,1,1,2005,Motorcycles,112,Technics Stores Inc.,USA,Medium,13529.57
1488,10374,38,100.0,6,4197.1,2005-02-02,Shipped,1,2,2005,Motorcycles,112,"Australian Gift Network, Co",Australia,Medium,21730.03
1489,10389,45,100.0,1,4597.65,2005-03-03,Shipped,1,3,2005,Motorcycles,112,Scandinavian Gift Ideas,Sweden,Medium,31606.72
1490,10403,46,100.0,8,5287.7,2005-04-08,Shipped,2,4,2005,Motorcycles,112,"UK Collectables, Ltd.",UK,Medium,40802.81
1491,10417,35,100.0,3,3550.05,2005-05-13,Disputed,2,5,2005,Motorcycles,112,Euro Shopping Channel,Spain,Medium,31821.9
1492,10110,29,59.37,15,1721.73,2003-03-18,Shipped,1,3,2003,Classic Cars,50,"AV Stores, Co.",UK,Small,51017.92
1493,10123,50,59.87,1,2993.5,2003-05-20,Shipped,2,5,2003,Classic Cars,50,Atelier graphique,France,Small,16560.3
1494,10137,26,49.81,1,1295.06,2003-07-10,Shipped,3,7,2003,Classic Cars,50,Reims Collectables,France,Small,15146.32
1495,10148,47,56.85,8,2671.95,2003-09-11,Shipped,3,9,2003,Classic Cars,50,"Anna's Decorations, Ltd",Australia,Small,47191.76
1496,10161,23,53.33,7,1226.59,2003-10-17,Shipped,4,10,2003,Classic Cars,50,Heintze Collectables,Denmark,Small,40321.61
1497,10172,34,42.76,5,1453.84,2003-11-05,Shipped,4,11,2003,Classic Cars,50,Gift Depot Inc.,USA,Small,26115.8
1498,10181,34,53.83,1,1830.22,2003-11-12,Shipped,4,11,2003,Classic Cars,50,Herkku Gifts,Norway,Small,60795.84
1499,10192,47,53.83,6,2530.01,2003-11-20,Shipped,4,11,2003,Classic Cars,50,Online Diecast Creations Co.,USA,Small,63981.45
1500,10204,45,49.81,12,2241.45,2003-12-02,Shipped,4,12,2003,Classic Cars,50,Muscle Machine Inc,USA,Small,64316.090000000004
1501,10212,45,53.33,5,2399.85,2004-01-16,Shipped,1,1,2004,Classic Cars,50,Euro Shopping Channel,Spain,Small,65165.17
1502,10226,36,43.27,3,1557.72,2004-02-26,Shipped,1,2,2004,Classic Cars,50,Collectable Mini Designs Co.,USA,Small,25872.22
1503,10241,21,40.25,10,845.25,2004-04-13,Shipped,2,4,2004,Classic Cars,50,Mini Caravy,France,Small,39341.229999999996
1504,10266,28,48.3,1,1352.4,2004-07-06,Shipped,3,7,2004,Classic Cars,50,L'ordine Souveniers,Italy,Small,56421.65
1505,10278,35,45.28,1,1584.8,2004-08-06,Shipped,3,8,2004,Classic Cars,50,Signal Gift Stores,USA,Small,34453.85
1506,10288,50,52.32,13,2616.0,2004-09-01,Shipped,3,9,2004,Classic Cars,50,Handji Gifts& Co,Singapore,Small,42902.84
1507,10301,22,51.32,3,1129.04,2003-10-05,Shipped,4,10,2003,Classic Cars,50,"Norway Gifts By Mail, Co.",Norway,Small,45078.759999999995
1508,10311,45,49.3,8,2218.5,2004-10-16,Shipped,4,10,2004,Classic Cars,50,Euro Shopping Channel,Spain,Small,34872.13
1509,10321,48,42.26,5,2028.48,2004-11-04,Shipped,4,11,2004,Classic Cars,50,FunGiftIdeas.com,USA,Small,49504.380000000005
1510,10332,20,87.96,5,1759.2,2004-11-17,Shipped,4,11,2004,Classic Cars,50,"AV Stores, Co.",UK,Small,48962.28
1511,10343,27,36.21,6,977.67,2004-11-24,Shipped,4,11,2004,Classic Cars,50,Reims Collectables,France,Small,18681.17
1512,10367,38,38.5,11,1463.0,2005-01-12,Resolved,1,1,2005,Classic Cars,50,Toys4GrownUps.com,USA,Small,44273.36
1513,10379,32,100.0,3,3970.56,2005-02-10,Shipped,1,2,2005,Classic Cars,50,Euro Shopping Channel,Spain,Medium,18094.97
1514,10407,64,40.25,10,2576.0,2005-04-22,On Hold,2,4,2005,Classic Cars,50,The Sharp Gifts Warehouse,USA,Small,57883.09
1515,10420,37,60.37,13,2233.69,2005-05-29,In Process,2,5,2005,Classic Cars,50,Souveniers And Things Co.,Australia,Small,43971.43
1516,10106,28,88.63,4,2481.64,2003-02-17,Shipped,1,2,2003,Planes,109,Rovelli Gifts,Italy,Small,56181.32
1517,10120,39,100.0,10,4651.53,2003-04-29,Shipped,2,4,2003,Planes,109,"Australian Collectors, Co.",Australia,Medium,50397.66
1518,10133,41,94.1,5,3858.1,2003-06-27,Shipped,2,6,2003,Planes,109,Euro Shopping Channel,Spain,Medium,22167.74
1519,10145,40,87.54,16,3501.6,2003-08-25,Shipped,3,8,2003,Planes,109,Toys4GrownUps.com,USA,Medium,55776.119999999995
1520,10168,49,100.0,11,6433.7,2003-10-28,Shipped,4,10,2003,Planes,109,Technics Stores Inc.,USA,Medium,62305.47
1521,10210,27,98.48,9,2658.96,2004-01-12,Shipped,1,1,2004,Planes,109,Osaka Souveniers Co.,Japan,Small,50490.64
1522,10223,34,100.0,11,3608.76,2004-02-20,Shipped,1,2,2004,Planes,109,"Australian Collectors, Co.",Australia,Medium,49637.57
1523,10235,23,96.29,5,2214.67,2004-04-02,Shipped,2,4,2004,Planes,109,"Royal Canadian Collectables, Ltd.",Canada,Small,31302.5
1524,10250,31,88.63,6,2747.53,2004-05-11,Shipped,2,5,2004,Planes,109,The Sharp Gifts Warehouse,USA,Small,48472.24
1525,10262,34,97.38,1,3310.92,2004-06-24,Cancelled,2,6,2004,Planes,109,Euro Shopping Channel,Spain,Medium,50010.65
1526,10275,25,95.2,11,2380.0,2004-07-23,Shipped,3,7,2004,Planes,109,La Rochelle Gifts,France,Small,56002.9
1527,10284,22,100.0,3,2310.88,2004-08-21,Shipped,3,8,2004,Planes,109,"Norway Gifts By Mail, Co.",Norway,Small,34145.47
1528,10297,32,100.0,6,4061.76,2004-09-16,Shipped,3,9,2004,Planes,109,"Clover Collections, Co.",Ireland,Medium,18971.96
1529,10308,31,100.0,9,3493.7,2004-10-15,Shipped,4,10,2004,Planes,109,Mini Classics,USA,Medium,46873.04
1530,10316,25,100.0,1,2872.25,2004-11-01,Shipped,4,11,2004,Planes,109,giftsbymail.co.uk,UK,Small,51334.16
1531,10328,47,87.54,14,4114.38,2004-11-12,Shipped,4,11,2004,Planes,109,Rovelli Gifts,Italy,Medium,41696.69
1532,10339,21,50.65,7,1063.65,2004-11-23,Shipped,4,11,2004,Planes,109,"Tokyo Collectables, Ltd",Japan,Small,55888.65
1533,10353,28,71.73,2,2008.44,2004-12-04,Shipped,4,12,2004,Planes,109,Gift Ideas Corp.,USA,Small,29343.35
1534,10374,46,94.1,3,4328.6,2005-02-02,Shipped,1,2,2005,Planes,109,"Australian Gift Network, Co",Australia,Medium,21730.03
1535,10386,33,41.71,11,1376.43,2005-03-01,Resolved,1,3,2005,Planes,109,Euro Shopping Channel,Spain,Small,53815.72
1536,10398,43,100.0,16,5552.16,2005-03-30,Shipped,1,3,2005,Planes,109,Reims Collectables,France,Medium,52029.07
1537,10401,38,96.29,5,3659.02,2005-04-03,On Hold,2,4,2005,Planes,109,Tekni Collectables Inc.,USA,Medium,46519.0
1538,10416,47,88.63,6,4165.61,2005-05-10,Shipped,2,5,2005,Planes,109,L'ordine Souveniers,Italy,Medium,41509.94
1539,10101,45,31.2,3,1404.0,2003-01-09,Shipped,1,1,2003,Vintage Cars,33,"Blauer See Auto, Co.",Germany,Small,11432.34
1540,10110,20,35.51,3,710.2,2003-03-18,Shipped,1,3,2003,Vintage Cars,33,"AV Stores, Co.",UK,Small,51017.92
1541,10124,45,37.84,2,1702.8,2003-05-21,Shipped,2,5,2003,Vintage Cars,33,Signal Gift Stores,USA,Small,33847.62
1542,10149,36,33.19,7,1194.84,2003-09-12,Shipped,3,9,2003,Vintage Cars,33,Signal Collectibles Ltd.,USA,Small,34100.03
1543,10162,37,27.22,5,1007.14,2003-10-18,Shipped,4,10,2003,Vintage Cars,33,Corporate Gift Ideas Co.,USA,Small,33180.59
1544,10173,31,31.53,9,977.43,2003-11-05,Shipped,4,11,2003,Vintage Cars,33,Rovelli Gifts,Italy,Small,40077.71
1545,10182,39,36.84,6,1436.76,2003-11-12,Shipped,4,11,2003,Vintage Cars,33,Mini Gifts Distributors Ltd.,USA,Small,50360.89
1546,10193,26,29.21,10,759.46,2003-11-21,Shipped,4,11,2003,Vintage Cars,33,"Australian Collectables, Ltd",Australia,Small,37878.55
1547,10205,32,37.17,5,1189.44,2003-12-03,Shipped,4,12,2003,Vintage Cars,33,Euro Shopping Channel,Spain,Small,16384.76
1548,10214,20,34.19,3,683.8,2004-01-26,Shipped,1,1,2004,Vintage Cars,33,"Corrida Auto Replicas, Ltd",Spain,Small,24995.469999999998
1549,10227,42,29.21,6,1226.82,2004-03-02,Shipped,1,3,2004,Vintage Cars,33,"Saveley & Henriot, Co.",France,Small,46802.270000000004
1550,10243,33,29.54,1,974.82,2004-04-26,Shipped,2,4,2004,Vintage Cars,33,Diecast Collectables,USA,Small,7129.0
1551,10280,20,28.88,12,577.6,2004-08-17,Shipped,3,8,2004,Vintage Cars,33,Amica Models & Co.,Italy,Small,56078.26
1552,10288,29,38.17,1,1106.93,2004-09-01,Shipped,3,9,2004,Vintage Cars,33,Handji Gifts& Co,Singapore,Small,42902.84
1553,10304,23,30.2,16,694.6,2004-10-11,Shipped,4,10,2004,Vintage Cars,33,Auto Assoc. & Cie.,France,Small,59074.9
1554,10312,39,29.54,13,1152.06,2004-10-21,Shipped,4,10,2004,Vintage Cars,33,Mini Gifts Distributors Ltd.,USA,Small,63075.08
1555,10322,20,100.0,3,2624.0,2004-11-04,Shipped,4,11,2004,Vintage Cars,33,Online Diecast Creations Co.,USA,Small,55570.6
1556,10332,45,81.91,6,3685.95,2004-11-17,Shipped,4,11,2004,Vintage Cars,33,"AV Stores, Co.",UK,Medium,48962.28
1557,10344,20,35.18,6,703.6,2004-11-25,Shipped,4,11,2004,Vintage Cars,33,Marseille Mini Autos,France,Small,20136.86
1558,10356,48,100.0,5,9720.0,2004-12-09,Shipped,4,12,2004,Vintage Cars,33,Lyon Souveniers,France,Large,32623.93
1559,10367,23,36.29,13,834.67,2005-01-12,Resolved,1,1,2005,Vintage Cars,33,Toys4GrownUps.com,USA,Small,44273.36
1560,10380,32,70.56,4,2257.92,2005-02-16,Shipped,1,2,2005,Vintage Cars,33,Euro Shopping Channel,Spain,Small,38360.4
1561,10391,33,100.0,8,8344.71,2005-03-09,Shipped,1,3,2005,Vintage Cars,33,"Anna's Decorations, Ltd",Australia,Large,35160.25
1562,10409,61,29.54,1,1801.94,2005-04-23,Shipped,2,4,2005,Vintage Cars,33,Handji Gifts& Co,Singapore,Small,2587.58
1563,10420,45,26.88,1,1209.6,2005-05-29,In Process,2,5,2005,Vintage Cars,33,Souveniers And Things Co.,Australia,Small,43971.43
1564,10107,38,83.03,7,3155.14,2003-02-24,Shipped,1,2,2003,Motorcycles,76,Land of Toys Inc.,USA,Medium,25783.76
1565,10120,34,83.79,5,2848.86,2003-04-29,Shipped,2,4,2003,Motorcycles,76,"Australian Collectors, Co.",Australia,Small,50397.66
1566,10134,43,83.03,7,3570.29,2003-07-01,Shipped,3,7,2003,Motorcycles,76,Lyon Souveniers,France,Medium,25624.88
1567,10145,47,83.03,11,3902.41,2003-08-25,Shipped,3,8,2003,Motorcycles,76,Toys4GrownUps.com,USA,Medium,55776.119999999995
1568,10158,22,67.03,1,1474.66,2003-10-10,Shipped,4,10,2003,Motorcycles,76,Baane Mini Imports,Norway,Small,1474.66
1569,10168,29,75.41,6,2186.89,2003-10-28,Shipped,4,10,2003,Motorcycles,76,Technics Stores Inc.,USA,Small,62305.47
1570,10180,28,68.55,14,1919.4,2003-11-11,Shipped,4,11,2003,Motorcycles,76,Daedalus Designs Imports,France,Small,48874.28
1571,10188,40,91.4,6,3656.0,2003-11-18,Shipped,4,11,2003,Motorcycles,76,Herkku Gifts,Norway,Medium,34481.340000000004
1572,10201,25,73.88,7,1847.0,2003-12-01,Shipped,4,12,2003,Motorcycles,76,Mini Wheels Co.,USA,Small,25431.88
1573,10210,30,61.7,4,1851.0,2004-01-12,Shipped,1,1,2004,Motorcycles,76,Osaka Souveniers Co.,Japan,Small,50490.64
1574,10223,38,69.31,6,2633.78,2004-02-20,Shipped,1,2,2004,Motorcycles,76,"Australian Collectors, Co.",Australia,Small,49637.57
1575,10236,36,87.6,3,3153.6,2004-04-03,Shipped,2,4,2004,Motorcycles,76,Motor Mint Distributors Inc.,USA,Medium,7287.24
1576,10250,32,87.6,1,2803.2,2004-05-11,Shipped,2,5,2004,Motorcycles,76,The Sharp Gifts Warehouse,USA,Small,48472.24
1577,10263,37,62.46,7,2311.02,2004-06-28,Shipped,2,6,2004,Motorcycles,76,Gift Depot Inc.,USA,Small,44130.520000000004
1578,10275,30,79.98,6,2399.4,2004-07-23,Shipped,3,7,2004,Motorcycles,76,La Rochelle Gifts,France,Small,56002.9
1579,10285,39,70.08,11,2733.12,2004-08-27,Shipped,3,8,2004,Motorcycles,76,Marta's Replicas Co.,USA,Small,48828.72
1580,10297,32,65.51,1,2096.32,2004-09-16,Shipped,3,9,2004,Motorcycles,76,"Clover Collections, Co.",Ireland,Small,18971.96
1581,10308,47,63.22,4,2971.34,2004-10-15,Shipped,4,10,2004,Motorcycles,76,Mini Classics,USA,Small,46873.04
1582,10318,26,86.83,6,2257.58,2004-11-02,Shipped,4,11,2004,Motorcycles,76,Diecast Classics Inc.,USA,Small,44040.729999999996
1583,10329,37,94.43,4,3493.91,2004-11-15,Shipped,4,11,2004,Motorcycles,76,Land of Toys Inc.,USA,Medium,53152.28
1584,10340,55,79.98,8,4398.9,2004-11-24,Shipped,4,11,2004,Motorcycles,76,Enaco Distributors,Spain,Medium,30183.35
1585,10363,21,100.0,8,3595.62,2005-01-06,Shipped,1,1,2005,Motorcycles,76,Suominen Souveniers,Finland,Medium,51373.49
1586,10375,23,100.0,9,2443.29,2005-02-03,Shipped,1,2,2005,Motorcycles,76,La Rochelle Gifts,France,Small,59617.4
1587,10389,49,81.4,2,3988.6,2005-03-03,Shipped,1,3,2005,Motorcycles,76,Scandinavian Gift Ideas,Sweden,Medium,31606.72
1588,10402,59,87.6,3,5168.4,2005-04-07,Shipped,2,4,2005,Motorcycles,76,Auto Canal Petit,France,Medium,14066.8
1589,10416,32,87.6,1,2803.2,2005-05-10,Shipped,2,5,2005,Motorcycles,76,L'ordine Souveniers,Italy,Small,41509.94
1590,10105,43,100.0,9,6341.21,2003-02-11,Shipped,1,2,2003,Ships,122,Danish Wholesale Imports,Denmark,Medium,58871.11
1591,10117,41,100.0,3,5189.78,2003-04-16,Shipped,2,4,2003,Ships,122,"Dragon Souveniers, Ltd.",Singapore,Medium,43657.47
1592,10129,45,100.0,9,6027.75,2003-06-12,Shipped,2,6,2003,Ships,122,"Stylish Desk Decors, Co.",UK,Medium,32376.29
1593,10142,33,100.0,6,3366.0,2003-08-08,Shipped,3,8,2003,Ships,122,Mini Gifts Distributors Ltd.,USA,Medium,63088.16
1594,10153,40,100.0,5,5456.4,2003-09-28,Shipped,3,9,2003,Ships,122,Euro Shopping Channel,Spain,Medium,47727.82
1595,10167,33,100.0,16,3812.16,2003-10-23,Cancelled,4,10,2003,Ships,122,Scandinavian Gift Ideas,Sweden,Medium,48710.92
1596,10177,50,100.0,7,6083.0,2003-11-07,Shipped,4,11,2003,Ships,122,CAF Imports,Spain,Medium,34311.35
1597,10185,30,100.0,7,3170.7,2003-11-14,Shipped,4,11,2003,Ships,122,Mini Creations Ltd.,USA,Medium,52191.44
1598,10197,41,100.0,13,4534.6,2003-11-26,Shipped,4,11,2003,Ships,122,Enaco Distributors,Spain,Medium,44009.31
1599,10208,35,100.0,7,4301.15,2004-01-02,Shipped,1,1,2004,Ships,122,"Saveley & Henriot, Co.",France,Medium,54536.87
1600,10221,49,100.0,1,6804.63,2004-02-18,Shipped,1,2,2004,Ships,122,Petit Auto,Belgium,Medium,18800.09
1601,10232,46,100.0,4,5652.94,2004-03-20,Shipped,1,3,2004,Ships,122,giftsbymail.co.uk,UK,Medium,26906.68
1602,10248,48,100.0,10,6960.48,2004-05-07,Cancelled,2,5,2004,Ships,122,Land of Toys Inc.,USA,Medium,45357.659999999996
1603,10261,36,100.0,8,4512.6,2004-06-17,Shipped,2,6,2004,Ships,122,Quebec Home Shopping Network,Canada,Medium,24564.53
1604,10273,22,100.0,11,2784.76,2004-07-21,Shipped,3,7,2004,Ships,122,Petit Auto,Belgium,Small,47760.479999999996
1605,10283,42,100.0,13,5316.36,2004-08-20,Shipped,3,8,2004,Ships,122,"Royal Canadian Collectables, Ltd.",Canada,Medium,43332.35
1606,10293,21,100.0,2,2941.89,2004-09-09,Shipped,3,9,2004,Ships,122,Amica Models & Co.,Italy,Small,38039.0
1607,10306,29,100.0,7,3207.4,2004-10-14,Shipped,4,10,2004,Ships,122,"AV Stores, Co.",UK,Medium,57827.61
1608,10315,35,100.0,6,4215.05,2004-10-29,Shipped,4,10,2004,Ships,122,La Rochelle Gifts,France,Medium,20719.91
1609,10326,41,100.0,4,4333.29,2004-11-09,Shipped,4,11,2004,Ships,122,"Volvo Model Replicas, Co",Sweden,Medium,20146.32
1610,10337,29,71.97,4,2087.13,2004-11-21,Shipped,4,11,2004,Ships,122,Classic Legends Inc.,USA,Small,27733.04
1611,10350,34,50.33,7,1711.22,2004-12-02,Shipped,4,12,2004,Ships,122,Euro Shopping Channel,Spain,Small,52269.17
1612,10372,37,100.0,8,3910.53,2005-01-26,Shipped,1,1,2005,Ships,122,"Tokyo Collectables, Ltd",Japan,Medium,38191.39
1613,10384,28,80.54,3,2255.12,2005-02-23,Shipped,1,2,2005,Ships,122,Corporate Gift Ideas Co.,USA,Small,17707.67
1614,10396,49,100.0,6,5720.75,2005-03-23,Shipped,1,3,2005,Ships,122,Mini Gifts Distributors Ltd.,USA,Medium,32194.79
1615,10414,23,100.0,10,3335.23,2005-05-06,On Hold,2,5,2005,Ships,122,Gifts4AllAges.com,USA,Medium,48316.89
1616,10101,46,53.76,2,2472.96,2003-01-09,Shipped,1,1,2003,Vintage Cars,44,"Blauer See Auto, Co.",Germany,Small,11432.34
1617,10110,39,44.35,2,1729.65,2003-03-18,Shipped,1,3,2003,Vintage Cars,44,"AV Stores, Co.",UK,Small,51017.92
1618,10124,22,45.25,1,995.5,2003-05-21,Shipped,2,5,2003,Vintage Cars,44,Signal Gift Stores,USA,Small,33847.62
1619,10149,49,49.28,6,2414.72,2003-09-12,Shipped,3,9,2003,Vintage Cars,44,Signal Collectibles Ltd.,USA,Small,34100.03
1620,10162,43,36.29,4,1560.47,2003-10-18,Shipped,4,10,2003,Vintage Cars,44,Corporate Gift Ideas Co.,USA,Small,33180.59
1621,10173,27,41.22,8,1112.94,2003-11-05,Shipped,4,11,2003,Vintage Cars,44,Rovelli Gifts,Italy,Small,40077.71
1622,10182,31,36.74,5,1138.94,2003-11-12,Shipped,4,11,2003,Vintage Cars,44,Mini Gifts Distributors Ltd.,USA,Small,50360.89
1623,10193,20,50.62,9,1012.4,2003-11-21,Shipped,4,11,2003,Vintage Cars,44,"Australian Collectables, Ltd",Australia,Small,37878.55
1624,10205,24,38.08,4,913.92,2003-12-03,Shipped,4,12,2003,Vintage Cars,44,Euro Shopping Channel,Spain,Small,16384.76
1625,10214,49,47.94,2,2349.06,2004-01-26,Shipped,1,1,2004,Vintage Cars,44,"Corrida Auto Replicas, Ltd",Spain,Small,24995.469999999998
1626,10227,24,48.38,5,1161.12,2004-03-02,Shipped,1,3,2004,Vintage Cars,44,"Saveley & Henriot, Co.",France,Small,46802.270000000004
1627,10244,39,45.25,9,1764.75,2004-04-29,Shipped,2,4,2004,Vintage Cars,44,Euro Shopping Channel,Spain,Small,28327.64
1628,10255,37,45.7,2,1690.9,2004-06-04,Shipped,2,6,2004,Vintage Cars,44,Mini Caravy,France,Small,5416.9
1629,10280,45,47.49,11,2137.05,2004-08-17,Shipped,3,8,2004,Vintage Cars,44,Amica Models & Co.,Italy,Small,56078.26
1630,10289,45,48.38,4,2177.1,2004-09-03,Shipped,3,9,2004,Vintage Cars,44,Herkku Gifts,Norway,Small,16363.1
1631,10304,44,39.42,15,1734.48,2004-10-11,Shipped,4,10,2004,Vintage Cars,44,Auto Assoc. & Cie.,France,Small,59074.9
1632,10312,23,37.63,12,865.49,2004-10-21,Shipped,4,10,2004,Vintage Cars,44,Mini Gifts Distributors Ltd.,USA,Small,63075.08
1633,10322,30,100.0,4,3500.1,2004-11-04,Shipped,4,11,2004,Vintage Cars,44,Online Diecast Creations Co.,USA,Medium,55570.6
1634,10332,26,85.52,10,2223.52,2004-11-17,Shipped,4,11,2004,Vintage Cars,44,"AV Stores, Co.",UK,Small,48962.28
1635,10345,43,53.76,1,2311.68,2004-11-25,Shipped,4,11,2004,Vintage Cars,44,Atelier graphique,France,Small,2311.68
1636,10356,26,31.86,7,828.36,2004-12-09,Shipped,4,12,2004,Vintage Cars,44,Lyon Souveniers,France,Small,32623.93
1637,10367,28,30.59,12,856.52,2005-01-12,Resolved,1,1,2005,Vintage Cars,44,Toys4GrownUps.com,USA,Small,44273.36
1638,10380,27,68.35,5,1845.45,2005-02-16,Shipped,1,2,2005,Vintage Cars,44,Euro Shopping Channel,Spain,Small,38360.4
1639,10391,24,100.0,1,4042.08,2005-03-09,Shipped,1,3,2005,Vintage Cars,44,"Anna's Decorations, Ltd",Australia,Medium,35160.25
1640,10421,40,45.7,2,1828.0,2005-05-29,In Process,2,5,2005,Vintage Cars,44,Mini Gifts Distributors Ltd.,USA,Small,7261.75
1641,10103,36,100.0,1,3680.28,2003-01-29,Shipped,1,1,2003,Trucks and Buses,127,Baane Mini Imports,Norway,Medium,54702.0
1642,10114,21,100.0,5,2925.09,2003-04-01,Shipped,2,4,2003,Trucks and Buses,127,"La Corne D'abondance, Co.",France,Small,38217.41
1643,10126,27,100.0,1,3415.77,2003-05-28,Shipped,2,5,2003,Trucks and Buses,127,"Corrida Auto Replicas, Ltd",Spain,Medium,61073.21
1644,10140,47,100.0,1,5105.14,2003-07-24,Shipped,3,7,2003,Trucks and Buses,127,Technics Stores Inc.,USA,Medium,42031.83
